Instance,Terminal,Layer,X location,Y location,Voltage
PHY_EDGE_ROW_13_Left_38,VGND,li1,6.2100,48.9600,0.000020
PHY_EDGE_ROW_12_Left_37,VGND,li1,6.2100,43.5200,0.000013
PHY_EDGE_ROW_11_Left_36,VGND,li1,6.2100,43.5200,0.000013
PHY_EDGE_ROW_10_Left_35,VGND,li1,6.2100,38.0800,0.000004
PHY_EDGE_ROW_9_Left_34,VGND,li1,6.2100,38.0800,0.000004
PHY_EDGE_ROW_8_Left_33,VGND,li1,6.2100,32.6400,0.000012
PHY_EDGE_ROW_7_Left_32,VGND,li1,6.2100,32.6400,0.000012
PHY_EDGE_ROW_6_Left_31,VGND,li1,6.2100,27.2000,0.000013
PHY_EDGE_ROW_5_Left_30,VGND,li1,6.2100,27.2000,0.000013
PHY_EDGE_ROW_4_Left_29,VGND,li1,6.2100,21.7600,0.000007
PHY_EDGE_ROW_3_Left_28,VGND,li1,6.2100,21.7600,0.000007
PHY_EDGE_ROW_2_Left_27,VGND,li1,6.2100,16.3200,0.000011
PHY_EDGE_ROW_1_Left_26,VGND,li1,6.2100,16.3200,0.000011
PHY_EDGE_ROW_0_Left_25,VGND,li1,6.2100,10.8800,0.000002
PHY_EDGE_ROW_24_Right_24,VGND,li1,73.8300,76.1600,0.000022
PHY_EDGE_ROW_23_Right_23,VGND,li1,73.8300,76.1600,0.000022
PHY_EDGE_ROW_22_Right_22,VGND,li1,73.8300,70.7200,0.000034
PHY_EDGE_ROW_21_Right_21,VGND,li1,73.8300,70.7200,0.000034
PHY_EDGE_ROW_20_Right_20,VGND,li1,73.8300,65.2800,0.000027
PHY_EDGE_ROW_19_Right_19,VGND,li1,73.8300,65.2800,0.000027
PHY_EDGE_ROW_18_Right_18,VGND,li1,73.8300,59.8400,0.000004
PHY_EDGE_ROW_17_Right_17,VGND,li1,73.8300,59.8400,0.000004
PHY_EDGE_ROW_16_Right_16,VGND,li1,73.8300,54.4000,0.000027
PHY_EDGE_ROW_15_Right_15,VGND,li1,73.8300,54.4000,0.000027
PHY_EDGE_ROW_14_Right_14,VGND,li1,73.8300,48.9600,0.000069
PHY_EDGE_ROW_13_Right_13,VGND,li1,73.8300,48.9600,0.000069
PHY_EDGE_ROW_12_Right_12,VGND,li1,73.8300,43.5200,0.000028
PHY_EDGE_ROW_11_Right_11,VGND,li1,73.8300,43.5200,0.000028
PHY_EDGE_ROW_10_Right_10,VGND,li1,73.8300,38.0800,0.000004
PHY_EDGE_ROW_9_Right_9,VGND,li1,73.8300,38.0800,0.000004
PHY_EDGE_ROW_8_Right_8,VGND,li1,73.8300,32.6400,0.000020
PHY_EDGE_ROW_7_Right_7,VGND,li1,73.8300,32.6400,0.000020
PHY_EDGE_ROW_6_Right_6,VGND,li1,73.8300,27.2000,0.000036
PHY_EDGE_ROW_5_Right_5,VGND,li1,73.8300,27.2000,0.000036
PHY_EDGE_ROW_4_Right_4,VGND,li1,73.8300,21.7600,0.000025
PHY_EDGE_ROW_3_Right_3,VGND,li1,73.8300,21.7600,0.000025
PHY_EDGE_ROW_2_Right_2,VGND,li1,73.8300,16.3200,0.000020
PHY_EDGE_ROW_1_Right_1,VGND,li1,73.8300,16.3200,0.000020
PHY_EDGE_ROW_0_Right_0,VGND,li1,73.8300,10.8800,0.000006
_179_,VGND,li1,14.4900,32.6400,0.000012
_178_,VGND,li1,30.1300,27.2000,0.000016
_177_,VGND,li1,26.4500,32.6400,0.000014
_176_,VGND,li1,13.5700,16.3200,0.000011
_175_,VGND,li1,19.0900,16.3200,0.000010
_174_,VGND,li1,24.6100,16.3200,0.000008
_173_,VGND,li1,34.2700,16.3200,0.000013
_172_,VGND,li1,38.4100,21.7600,0.000015
_171_,VGND,li1,49.4500,21.7600,0.000021
_170_,VGND,li1,48.5300,21.7600,0.000021
_169_,VGND,li1,29.4400,59.8400,0.000004
_168_,VGND,li1,26.6800,59.8400,0.000004
_167_,VGND,li1,50.3700,16.3200,0.000018
_166_,VGND,li1,16.1000,54.4000,0.000014
_165_,VGND,li1,63.2500,21.7600,0.000024
_164_,VGND,li1,23.4600,70.7200,0.000008
_163_,VGND,li1,65.0900,43.5200,0.000028
_162_,VGND,li1,33.3500,48.9600,0.000039
_161_,VGND,li1,66.9300,48.9600,0.000069
_160_,VGND,li1,55.4300,32.6400,0.000020
_159_,VGND,li1,49.9100,54.4000,0.000025
_158_,VGND,li1,51.7500,54.4000,0.000026
_157_,VGND,li1,60.4900,54.4000,0.000027
_156_,VGND,li1,65.0900,21.7600,0.000025
_155_,VGND,li1,12.8800,43.5200,0.000013
_154_,VGND,li1,65.0900,16.3200,0.000020
_153_,VGND,li1,12.8800,43.5200,0.000013
_152_,VGND,li1,26.6800,38.0800,0.000003
_151_,VGND,li1,26.6800,38.0800,0.000003
_150_,VGND,li1,11.5000,27.2000,0.000013
_149_,VGND,li1,17.2500,27.2000,0.000012
_148_,VGND,li1,9.6600,27.2000,0.000013
_147_,VGND,li1,35.6500,32.6400,0.000018
_146_,VGND,li1,36.1100,32.6400,0.000018
_145_,VGND,li1,29.6700,27.2000,0.000016
_144_,VGND,li1,23.9200,32.6400,0.000011
_143_,VGND,li1,13.5700,21.7600,0.000007
_142_,VGND,li1,16.7900,21.7600,0.000007
_141_,VGND,li1,21.8500,21.7600,0.000006
_140_,VGND,li1,26.4500,16.3200,0.000009
_139_,VGND,li1,33.8100,16.3200,0.000013
_138_,VGND,li1,36.3400,27.2000,0.000020
_137_,VGND,li1,38.4100,21.7600,0.000015
_136_,VGND,li1,46.0000,27.2000,0.000028
_135_,VGND,li1,43.4700,32.6400,0.000019
_134_,VGND,li1,43.2400,27.2000,0.000026
_133_,VGND,li1,49.6800,27.2000,0.000032
_132_,VGND,li1,33.8100,54.4000,0.000020
_131_,VGND,li1,27.3700,54.4000,0.000015
_130_,VGND,li1,29.9000,54.4000,0.000018
_129_,VGND,li1,47.1500,16.3200,0.000017
_128_,VGND,li1,50.3700,16.3200,0.000018
_127_,VGND,li1,15.4100,48.9600,0.000020
_126_,VGND,li1,20.9300,48.9600,0.000020
_125_,VGND,li1,59.1100,21.7600,0.000023
_124_,VGND,li1,58.1900,16.3200,0.000019
_123_,VGND,li1,63.0200,48.9600,0.000069
_122_,VGND,li1,42.5500,59.8400,0.000004
_121_,VGND,li1,35.6500,48.9600,0.000043
_120_,VGND,li1,38.1800,43.5200,0.000020
_119_,VGND,li1,60.0300,48.9600,0.000068
_118_,VGND,li1,69.2300,21.7600,0.000025
_117_,VGND,li1,63.7100,27.2000,0.000036
_116_,VGND,li1,32.8900,21.7600,0.000012
_115_,VGND,li1,54.5100,32.6400,0.000020
_114_,VGND,li1,12.6500,38.0800,0.000004
_113_,VGND,li1,15.8700,38.0800,0.000003
_112_,VGND,li1,55.8900,21.7600,0.000023
_111_,VGND,li1,62.3300,16.3200,0.000020
_110_,VGND,li1,27.8300,21.7600,0.000009
_109_,VGND,li1,52.4400,43.5200,0.000026
_108_,VGND,li1,13.1100,48.9600,0.000020
_107_,VGND,li1,16.7900,48.9600,0.000020
_106_,VGND,li1,25.5300,21.7600,0.000008
_105_,VGND,li1,53.3600,38.0800,0.000004
_104_,VGND,li1,33.1200,32.6400,0.000017
_103_,VGND,li1,34.2700,38.0800,0.000003
_102_,VGND,li1,46.6900,32.6400,0.000019
_101_,VGND,li1,29.6700,43.5200,0.000014
_100_,VGND,li1,46.6900,27.2000,0.000029
_099_,VGND,li1,33.1200,38.0800,0.000003
_098_,VGND,li1,12.4200,27.2000,0.000013
_097_,VGND,li1,13.3400,21.7600,0.000007
_096_,VGND,li1,16.7900,27.2000,0.000012
_095_,VGND,li1,39.3300,32.6400,0.000018
_094_,VGND,li1,46.6900,32.6400,0.000019
_093_,VGND,li1,45.7700,43.5200,0.000025
_092_,VGND,li1,68.3100,70.7200,0.000034
_091_,VGND,li1,50.1400,32.6400,0.000019
_090_,VGND,li1,41.6300,43.5200,0.000022
_089_,VGND,li1,45.0800,54.4000,0.000023
_088_,VGND,li1,45.5400,59.8400,0.000004
_087_,VGND,li1,43.0100,48.9600,0.000056
_086_,VGND,li1,46.9200,48.9600,0.000060
_085_,VGND,li1,53.1300,48.9600,0.000065
_084_,VGND,li1,43.0100,59.8400,0.000004
_083_,VGND,li1,40.7100,54.4000,0.000022
_082_,VGND,li1,49.4500,32.6400,0.000019
_081_,VGND,li1,43.2400,54.4000,0.000023
_080_,VGND,li1,37.0300,54.4000,0.000020
_079_,VGND,li1,55.6600,48.9600,0.000068
_078_,VGND,li1,40.7100,54.4000,0.000022
_077_,VGND,li1,40.2500,38.0800,0.000003
_076_,VGND,li1,49.2200,38.0800,0.000004
_075_,VGND,li1,67.8500,65.2800,0.000027
_074_,VGND,li1,59.5700,16.3200,0.000019
_073_,VGND,li1,46.6900,38.0800,0.000003
_072_,VGND,li1,39.7900,38.0800,0.000003
